index,tails,LargestTailStreak,LargestHeadStreak
389883,3,3,3
389884,1,1,2
389885,3,2,1
389886,1,1,3
389887,0,0,3
389888,9,8,2
389889,6,3,1
389890,3,2,2
389891,3,3,2
389892,2,1,1
389893,1,1,2
389894,0,0,3
389895,3,3,2
389896,3,3,3
389897,5,4,2
389898,4,2,1
389899,1,1,2
389900,1,1,2
389901,6,5,1
389902,4,2,2
389903,4,4,2
389904,0,0,3
389905,0,0,3
389906,2,1,2
389907,3,2,2
389908,2,2,2
389909,0,0,3
389910,3,3,2
389911,2,1,2
389912,5,3,1
389913,2,2,3
389914,2,2,2
389915,3,3,2
389916,2,2,2
389917,5,2,1
389918,9,5,2
389919,7,6,1
389920,3,2,2
389921,3,2,1
389922,1,1,3
389923,9,6,1
389924,8,8,2
389925,2,2,2
389926,0,0,3
389927,4,3,2
389928,4,4,2
389929,0,0,3
389930,2,1,2
389931,5,2,1
389932,4,3,2
389933,8,5,2
389934,1,1,2
389935,5,2,1
389936,2,2,3
389937,3,2,2
389938,0,0,3
389939,7,4,1
389940,0,0,3
389941,3,3,2
389942,3,2,1
389943,6,3,1
389944,5,3,1
389945,3,1,1
389946,1,1,2
389947,7,5,2
389948,1,1,2
389949,5,2,1
389950,2,1,1
389951,1,1,2
389952,3,2,2
389953,0,0,3
389954,0,0,3
389955,2,1,2
389956,5,3,1
389957,3,2,2
389958,2,2,2
389959,0,0,3
389960,4,2,1
389961,2,1,2
389962,11,9,2
389963,3,2,2
389964,3,2,2
389965,0,0,3
389966,0,0,3
389967,5,4,2
389968,5,3,1
389969,1,1,2
389970,4,2,1
389971,2,1,2
389972,5,4,1
389973,1,1,2
389974,2,2,3
389975,5,4,1
389976,4,4,2
389977,4,4,2
389978,8,7,2
389979,0,0,3
389980,8,5,2
389981,6,2,1
389982,2,2,3
389983,6,5,2
389984,4,4,3
389985,1,1,2
389986,2,1,2
389987,2,2,3
389988,0,0,3
389989,1,1,3
389990,0,0,3
389991,3,2,2
389992,2,1,2
389993,5,4,2
389994,8,5,1
389995,1,1,3
389996,2,1,2
389997,3,2,1
389998,5,4,2
389999,3,2,2
390000,1,1,2
390001,5,3,1
390002,2,2,2
390003,1,1,3
390004,0,0,3
390005,0,0,3
390006,3,2,2
390007,3,3,2
390008,5,4,2
390009,2,2,3
390010,2,2,3
390011,2,2,2
390012,14,6,1
390013,1,1,2
390014,2,1,2
390015,5,4,2
390016,5,4,1
390017,1,1,3
390018,2,2,3
390019,1,1,3
390020,3,2,1
390021,4,3,1
390022,3,2,2
390023,2,2,2
390024,5,4,2
390025,3,3,2
390026,8,8,2
390027,1,1,2
390028,3,2,2
390029,9,8,1
390030,1,1,3
390031,2,2,2
390032,5,3,2
390033,1,1,2
390034,3,3,2
390035,6,4,1
390036,5,5,2
390037,1,1,2
390038,0,0,3
390039,3,2,2
390040,2,2,3
390041,5,4,2
390042,5,5,2
390043,9,5,2
390044,5,3,2
390045,2,1,2
390046,0,0,3
390047,2,2,2
390048,0,0,3
390049,0,0,3
390050,0,0,3
390051,1,1,2
390052,3,2,2
390053,0,0,3
390054,0,0,3
390055,3,2,1
390056,3,2,2
390057,6,5,2
390058,5,4,2
390059,2,1,2
390060,1,1,2
390061,5,5,2
390062,3,1,1
390063,1,1,3
390064,0,0,3
390065,6,3,1
390066,1,1,2
390067,1,1,2
390068,1,1,2
390069,1,1,2
390070,2,2,2
390071,1,1,2
390072,4,4,2
390073,5,3,1
390074,1,1,2
390075,4,2,1
390076,6,3,1
390077,1,1,2
390078,1,1,3
390079,3,3,3
390080,5,5,2
390081,2,1,1
390082,2,1,2
390083,5,3,2
390084,4,3,2
390085,1,1,3
390086,5,5,2
390087,4,2,2
390088,1,1,2
390089,3,2,2
390090,4,2,1
390091,1,1,2
390092,4,3,2
390093,8,7,1
390094,1,1,2
390095,1,1,2
390096,1,1,2
390097,4,4,2
390098,2,2,3
390099,3,2,2
390100,4,2,2
390101,5,3,2
390102,3,2,2
390103,3,2,2
390104,0,0,3
390105,2,1,2
390106,3,2,1
390107,3,2,2
390108,3,2,1
390109,3,2,2
390110,1,1,2
390111,1,1,2
390112,1,1,3
390113,1,1,2
390114,5,4,2
390115,0,0,3
390116,4,3,2
390117,1,1,3
390118,4,3,2
390119,6,4,2
390120,4,4,3
390121,4,3,1
390122,12,7,1
390123,1,1,2
390124,3,1,1
390125,3,3,2
390126,7,4,1
390127,6,5,2
390128,6,5,1
390129,1,1,2
390130,8,6,1
390131,2,1,1
390132,1,1,2
390133,7,3,1
390134,0,0,3
390135,8,4,1
390136,1,1,2
390137,0,0,3
390138,5,4,2
390139,7,3,1
390140,3,2,1
390141,1,1,2
390142,3,2,2
390143,1,1,2
390144,5,3,1
390145,6,5,2
390146,10,6,2
390147,13,9,2
390148,0,0,3
390149,2,1,2
390150,8,3,1
390151,1,1,3
390152,3,2,2
390153,5,3,1
390154,0,0,3
390155,6,4,1
390156,3,1,1
390157,1,1,2
390158,4,4,2
390159,2,2,2
390160,2,1,2
390161,1,1,2
390162,1,1,3
390163,2,2,3
390164,2,1,2
390165,3,3,2
390166,1,1,2
390167,0,0,3
390168,1,1,2
390169,3,1,1
390170,2,1,1
390171,6,3,1
390172,5,3,1
390173,8,5,1
390174,2,2,2
390175,1,1,2
390176,0,0,3
390177,5,3,1
390178,3,2,2
390179,4,3,2
390180,9,5,2
390181,3,1,1
390182,0,0,3
390183,0,0,3
390184,10,9,2
390185,10,6,1
390186,1,1,3
390187,3,2,1
390188,2,1,2
390189,3,2,1
390190,2,1,2
390191,3,2,2
390192,4,3,2
390193,1,1,3
390194,14,12,1
390195,1,1,3
390196,2,1,1
390197,2,1,1
390198,3,2,1
390199,4,2,2
390200,4,2,2
390201,4,3,1
390202,3,3,3
390203,5,5,2
390204,7,5,2
390205,0,0,3
390206,1,1,3
390207,4,2,1
390208,11,9,1
390209,0,0,3
390210,0,0,3
390211,4,3,1
390212,6,4,1
390213,3,3,2
390214,2,2,2
390215,2,2,2
390216,2,2,2
390217,4,4,2
390218,3,3,2
390219,4,2,2
390220,4,3,1
390221,4,4,2
390222,4,2,1
390223,5,3,1
390224,2,2,2
390225,4,2,2
390226,1,1,2
390227,5,4,2
390228,5,2,1
390229,2,1,2
390230,2,2,3
390231,6,4,1
390232,0,0,3
390233,8,6,1
390234,0,0,3
390235,4,2,1
390236,1,1,3
390237,3,3,3
390238,3,2,2
390239,1,1,2
390240,4,3,1
390241,1,1,3
390242,4,3,2
390243,4,2,2
390244,7,4,2
390245,4,4,2
390246,2,2,3
390247,5,5,3
390248,1,1,3
390249,1,1,2
390250,0,0,3
390251,0,0,3
390252,7,3,1
390253,7,3,1
390254,3,3,3
390255,15,14,2
390256,3,2,2
390257,4,2,2
390258,0,0,3
390259,1,1,2
390260,0,0,3
390261,8,4,2
390262,3,2,1
390263,1,1,3
390264,5,2,1
390265,10,5,1
390266,2,1,1
390267,4,3,2
390268,1,1,2
390269,2,2,2
390270,0,0,3
390271,12,7,1
390272,3,2,2
390273,3,2,2
390274,5,3,1
390275,1,1,3
390276,0,0,3
390277,2,1,2
390278,2,2,3
390279,6,4,1
390280,2,2,3
390281,2,1,1
390282,3,2,2
390283,2,1,2
390284,1,1,2
390285,2,2,3
390286,1,1,3
390287,0,0,3
390288,8,7,2
390289,14,6,1
390290,4,3,2
390291,1,1,3
390292,4,2,2
390293,1,1,2
390294,0,0,3
390295,10,7,1
390296,5,5,3
390297,2,1,1
390298,10,8,2
390299,3,2,1
390300,3,3,2
390301,4,3,2
390302,2,1,1
390303,2,1,2
390304,4,2,1
390305,3,2,1
390306,4,4,3
390307,8,8,2
390308,1,1,2
390309,2,2,2
390310,8,8,3
390311,8,7,2
390312,0,0,3
390313,5,3,2
390314,5,4,2
390315,2,1,2
390316,3,3,2
390317,2,2,2
390318,0,0,3
390319,2,1,2
390320,2,1,2
390321,2,1,2
390322,4,3,2
390323,4,3,2
390324,2,2,2
390325,1,1,3
390326,4,4,2
390327,2,2,2
390328,5,2,1
390329,0,0,3
390330,3,2,2
390331,7,3,1
390332,1,1,2
390333,2,1,2
390334,6,4,2
390335,3,3,2
390336,0,0,3
390337,2,2,2
390338,3,1,1
390339,7,5,2
390340,3,2,1
390341,0,0,3
390342,4,2,1
390343,1,1,2
390344,7,4,2
390345,0,0,3
390346,1,1,2
390347,4,4,2
390348,7,5,2
390349,2,1,2
390350,0,0,3
390351,2,2,2
390352,1,1,2
390353,2,2,2
390354,0,0,3
390355,8,8,2
390356,6,5,2
390357,0,0,3
390358,1,1,2
390359,0,0,3
390360,3,2,2
390361,3,3,2
390362,2,2,2
390363,5,4,2
390364,4,2,1
390365,1,1,3
390366,0,0,3
390367,1,1,2
390368,2,2,3
390369,3,3,3
390370,3,3,3
390371,0,0,3
390372,7,4,2
390373,1,1,2
390374,8,6,1
390375,2,2,2
390376,1,1,3
390377,0,0,3
390378,3,2,2
390379,5,4,1
390380,1,1,2
390381,4,4,2
390382,4,2,1
390383,1,1,3
390384,4,3,1
390385,3,2,1
390386,3,1,1
390387,2,1,1
390388,3,3,3
390389,4,3,1
390390,4,2,1
390391,4,2,1
390392,4,3,2
390393,3,2,2
390394,4,3,2
390395,5,4,2
390396,2,1,2
390397,4,3,2
390398,2,2,2
390399,2,1,1
390400,2,1,1
390401,2,2,3
390402,2,1,2
390403,3,3,2
390404,3,2,2
390405,1,1,3
390406,1,1,3
390407,0,0,3
390408,3,2,2
390409,2,2,3
390410,4,4,3
390411,2,1,2
390412,2,1,1
390413,7,4,2
390414,9,5,2
390415,4,3,2
390416,0,0,3
390417,1,1,3
390418,2,1,1
390419,3,3,3
390420,4,3,1
390421,0,0,3
390422,0,0,3
390423,3,2,2
390424,2,2,2
390425,3,2,2
390426,0,0,3
390427,2,1,1
390428,2,1,2
390429,8,6,2
390430,0,0,3
390431,1,1,3
390432,0,0,3
390433,4,2,1
390434,4,4,2
390435,0,0,3
390436,2,2,2
390437,3,2,1
390438,3,2,2
390439,6,2,1
390440,4,2,1
390441,0,0,3
390442,7,3,1
390443,4,3,2
390444,2,1,2
390445,7,3,1
390446,9,5,2
390447,0,0,3
390448,3,2,2
390449,2,1,2
390450,4,4,2
390451,5,4,1
390452,1,1,2
390453,3,3,2
390454,5,4,2
390455,3,3,2
390456,7,5,1
390457,3,3,3
390458,4,4,2
390459,3,3,2
390460,3,3,2
390461,2,1,2
390462,2,1,2
390463,5,3,2
390464,3,2,1
390465,3,2,1
390466,0,0,3
390467,1,1,3
390468,1,1,2
390469,3,2,1
390470,0,0,3
390471,3,3,3
390472,1,1,2
390473,7,4,2
390474,8,7,2
390475,2,2,2
390476,5,3,2
390477,0,0,3
390478,0,0,3
390479,3,1,1
390480,6,4,1
390481,1,1,2
390482,3,3,3
390483,2,2,2
390484,4,2,1
390485,0,0,3
390486,2,1,2
390487,2,2,2
390488,3,3,2
390489,1,1,2
390490,1,1,2
390491,1,1,3
390492,3,3,2
390493,1,1,3
390494,6,5,2
390495,1,1,3
390496,1,1,3
390497,9,5,2
390498,0,0,3
390499,1,1,2
390500,3,3,3
390501,1,1,2
390502,3,3,2
390503,2,1,2
390504,2,2,3
390505,1,1,2
390506,0,0,3
390507,2,1,2
390508,6,2,1
390509,5,4,2
390510,0,0,3
390511,2,1,2
390512,10,8,2
390513,3,2,2
390514,0,0,3
390515,6,3,1
390516,2,1,1
390517,2,2,2
390518,15,11,2
390519,2,2,2
390520,1,1,3
390521,7,5,2
390522,5,4,2
390523,2,2,2
390524,1,1,2
390525,7,4,2
390526,2,2,2
390527,13,11,2
390528,1,1,3
390529,1,1,2
390530,5,2,1
390531,2,2,3
390532,4,2,1
390533,0,0,3
390534,6,3,1
390535,2,1,1
390536,2,1,1
390537,8,4,1
390538,2,2,3
390539,5,3,1
390540,2,1,1
390541,4,3,2
390542,5,4,1
390543,3,2,1
390544,4,3,2
390545,1,1,3
390546,10,9,1
390547,0,0,3
390548,4,3,2
390549,2,2,2
390550,3,2,2
390551,2,1,1
390552,2,1,1
390553,1,1,2
390554,1,1,2
390555,5,3,2
390556,0,0,3
390557,0,0,3
390558,4,3,1
390559,1,1,2
390560,3,2,1
390561,4,3,1
390562,5,3,1
390563,3,3,2
390564,2,1,2
390565,0,0,3
390566,3,2,2
390567,3,3,2
390568,5,3,1
390569,5,3,2
390570,8,5,2
390571,1,1,2
390572,6,5,1
390573,15,8,1
390574,1,1,3
390575,5,5,3
390576,2,1,2
390577,3,3,2
390578,3,3,2
390579,7,6,2
390580,2,1,2
390581,3,2,2
390582,1,1,2
390583,1,1,2
390584,6,3,2
390585,0,0,3
390586,6,3,2
390587,6,3,1
390588,3,2,2
390589,2,2,2
390590,3,2,1
390591,3,2,2
390592,3,3,3
390593,1,1,2
390594,2,2,3
390595,9,6,1
390596,3,2,2
390597,1,1,2
390598,2,1,2
390599,2,1,2
390600,0,0,3
390601,4,3,2
390602,1,1,3
390603,1,1,3
390604,3,2,1
390605,3,2,2
390606,2,2,2
390607,1,1,3
390608,0,0,3
390609,5,3,1
390610,1,1,3
390611,2,2,2
390612,0,0,3
390613,3,2,1
390614,2,2,2
390615,5,3,1
390616,4,2,2
390617,4,2,1
390618,9,7,1
390619,3,2,2
390620,6,4,2
390621,2,1,2
390622,2,2,2
390623,0,0,3
390624,0,0,3
390625,3,3,3
390626,3,2,2
390627,2,1,2
390628,2,1,1
390629,5,4,1
390630,0,0,3
390631,4,2,1
390632,4,3,1
390633,3,3,3
390634,8,6,2
390635,0,0,3
390636,2,1,2
390637,3,2,2
390638,1,1,2
390639,3,2,2
390640,5,3,1
390641,1,1,2
390642,0,0,3
390643,1,1,2
390644,1,1,2
390645,2,1,2
390646,7,4,2
390647,2,2,2
390648,1,1,3
390649,2,1,2
390650,6,6,3
390651,3,2,2
390652,2,2,2
390653,0,0,3
390654,2,2,3
390655,5,5,2
390656,3,2,2
390657,1,1,2
390658,3,1,1
390659,1,1,3
390660,1,1,2
390661,1,1,2
390662,1,1,3
390663,0,0,3
390664,0,0,3
390665,0,0,3
390666,2,2,2
390667,4,3,2
390668,0,0,3
390669,6,6,2
390670,8,5,1
390671,5,4,1
390672,3,2,2
390673,2,2,3
390674,2,1,1
390675,5,4,2
390676,3,2,1
390677,3,2,1
390678,7,4,2
390679,9,8,2
390680,1,1,2
390681,6,4,2
390682,0,0,3
390683,3,2,1
390684,0,0,3
390685,2,2,2
390686,6,5,2
390687,7,5,2
390688,3,2,2
390689,4,3,2
390690,5,3,2
390691,2,2,3
390692,1,1,2
390693,7,3,1
390694,2,2,2
390695,6,4,1
390696,3,3,3
390697,1,1,3
390698,0,0,3
390699,1,1,2
390700,0,0,3
390701,7,3,1
390702,9,8,2
390703,0,0,3
390704,1,1,2
390705,3,2,2
390706,3,2,2
390707,9,9,2
390708,3,2,1
390709,0,0,3
390710,2,2,2
390711,4,3,2
390712,12,8,1
390713,2,1,2
390714,1,1,3
390715,5,3,2
390716,3,2,2
390717,3,2,2
390718,4,4,2
390719,8,4,1
390720,1,1,3
390721,3,3,3
390722,3,2,1
390723,3,2,2
390724,1,1,3
390725,7,4,1
390726,2,1,2
390727,5,5,3
390728,4,2,1
390729,6,6,2
390730,0,0,3
390731,3,2,1
390732,1,1,3
390733,5,4,1
390734,1,1,2
390735,1,1,2
390736,0,0,3
390737,3,2,1
390738,0,0,3
390739,2,2,2
390740,3,2,1
390741,2,1,2
390742,4,2,1
390743,1,1,3
390744,2,2,2
390745,2,2,2
390746,2,1,1
390747,1,1,2
390748,2,2,3
390749,1,1,2
390750,0,0,3
390751,3,2,2
390752,1,1,3
390753,5,3,1
390754,5,3,1
390755,3,2,2
390756,3,2,1
390757,2,1,2
390758,7,3,1
390759,2,2,3
390760,4,2,1
390761,2,1,2
390762,5,5,2
390763,0,0,3
390764,5,3,2
390765,5,2,1
390766,0,0,3
390767,1,1,2
390768,0,0,3
390769,8,6,1
390770,0,0,3
390771,1,1,2
390772,5,4,2
390773,2,1,2
390774,7,3,1
390775,5,2,1
390776,2,2,3
390777,2,2,2
390778,0,0,3
390779,3,2,2
390780,4,3,2
390781,4,2,1
390782,5,2,1
390783,1,1,2
390784,2,2,2
390785,3,3,3
390786,5,4,2
390787,2,2,2
390788,1,1,2
390789,0,0,3
390790,2,2,2
390791,6,5,2
390792,2,1,1
390793,8,8,2
390794,0,0,3
390795,0,0,3
390796,5,3,1
390797,5,3,2
390798,3,2,1
390799,2,2,2
390800,0,0,3
390801,1,1,2
390802,1,1,3
390803,1,1,3
390804,6,5,2
390805,3,2,2
390806,0,0,3
390807,3,2,1
390808,1,1,3
390809,7,4,2
390810,2,2,2
390811,5,5,2
390812,3,3,3
390813,3,2,2
390814,4,2,2
390815,14,8,1
390816,6,3,1
390817,3,3,3
390818,3,3,2
390819,5,3,2
390820,0,0,3
390821,3,1,1
390822,3,2,2
390823,7,6,1
390824,4,4,2
390825,4,4,2
390826,3,2,2
390827,7,3,1
390828,4,3,1
390829,6,4,2
390830,2,1,2
390831,4,3,1
390832,5,2,1
390833,1,1,3
390834,2,1,2
390835,0,0,3
390836,2,2,3
390837,3,2,2
390838,6,3,1
390839,5,3,2
390840,3,2,2
390841,0,0,3
390842,2,2,2
390843,2,2,2
390844,0,0,3
390845,0,0,3
390846,0,0,3
390847,5,3,2
390848,1,1,3
390849,2,1,2
390850,7,4,2
390851,1,1,2
390852,3,2,1
390853,0,0,3
390854,1,1,2
390855,2,1,2
390856,6,3,2
390857,0,0,3
390858,2,2,2
390859,4,3,2
390860,1,1,3
390861,3,2,1
390862,3,2,2
390863,1,1,3
390864,2,1,2
390865,2,2,2
390866,6,4,1
390867,4,2,1
390868,3,3,2
390869,0,0,3
390870,2,1,2
390871,3,2,2
390872,7,6,2
390873,5,5,3
390874,5,3,2
390875,4,2,2
390876,5,5,3
390877,10,7,1
390878,7,4,2
390879,5,4,2
390880,1,1,3
390881,2,2,3
390882,11,5,1
390883,1,1,3
390884,2,2,2
390885,4,4,2
390886,2,1,2
390887,2,2,2
390888,0,0,3
390889,3,2,2
390890,4,3,1
390891,4,3,2
390892,0,0,3
390893,1,1,3
390894,1,1,3
390895,1,1,2
390896,0,0,3
390897,3,2,1
390898,4,2,1
390899,3,1,1
390900,3,2,2
390901,1,1,2
390902,1,1,2
390903,0,0,3
390904,1,1,2
390905,3,1,1
390906,6,4,2
390907,3,2,2
390908,0,0,3
390909,1,1,2
390910,9,7,1
390911,7,5,2
390912,3,2,2
390913,1,1,2
390914,2,2,3
390915,2,1,2
390916,3,2,2
390917,4,2,1
390918,4,3,2
390919,1,1,3
390920,4,4,3
390921,3,2,1
390922,4,2,1
390923,6,2,1
390924,3,1,1
390925,2,1,2
390926,3,2,2
390927,1,1,3
390928,2,1,2
390929,6,5,2
390930,8,7,1
390931,3,2,2
390932,3,2,1
390933,5,3,2
390934,4,2,1
390935,4,3,2
390936,0,0,3
390937,4,2,1
390938,2,2,3
390939,5,4,2
390940,4,2,1
390941,3,2,2
390942,2,1,2
390943,1,1,2
390944,4,3,1
390945,0,0,3
390946,4,2,1
390947,3,3,2
390948,2,1,1
390949,4,4,2
390950,4,3,2
390951,1,1,3
390952,2,2,3
390953,2,1,2
390954,3,2,1
390955,5,3,1
390956,1,1,2
390957,9,6,1
390958,9,7,1
390959,5,3,1
390960,3,1,1
390961,2,2,3
390962,3,2,2
390963,2,2,3
390964,9,5,2
390965,3,3,2
390966,2,1,2
390967,1,1,3
390968,4,2,1
390969,0,0,3
390970,2,2,2
390971,5,2,1
390972,2,2,2
390973,3,2,2
390974,3,3,3
390975,3,2,2
390976,3,1,1
390977,0,0,3
390978,4,4,2
390979,1,1,3
390980,4,2,2
390981,2,1,1
390982,0,0,3
390983,1,1,3
390984,2,1,1
390985,2,2,2
390986,7,4,2
390987,7,3,1
390988,0,0,3
390989,3,2,2
390990,7,5,1
390991,3,2,2
390992,6,5,2
390993,2,1,2
390994,3,3,2
390995,9,4,1
390996,0,0,3
390997,2,2,2
390998,0,0,3
390999,2,1,1
391000,4,3,2
391001,3,3,3
391002,3,2,2
391003,2,2,2
391004,6,3,1
391005,3,2,2
391006,1,1,2
391007,1,1,2
391008,5,5,3
391009,8,6,1
391010,0,0,3
391011,3,3,2
391012,2,1,2
391013,4,3,2
391014,2,1,2
391015,1,1,2
391016,0,0,3
391017,1,1,2
391018,5,3,1
391019,3,3,2
391020,6,6,2
391021,2,2,2
391022,2,1,2
391023,3,2,2
391024,4,3,2
391025,4,3,1
391026,5,4,2
391027,4,3,1
391028,5,4,1
391029,2,1,2
391030,4,3,2
391031,3,2,2
391032,2,1,2
391033,2,2,2
391034,2,2,3
391035,6,4,2
391036,2,1,1
391037,3,2,1
391038,2,1,2
391039,3,3,2
391040,0,0,3
391041,6,4,2
391042,1,1,2
391043,1,1,2
391044,6,5,1
391045,6,4,1
391046,1,1,2
391047,4,2,2
391048,6,5,2
391049,2,2,3
391050,7,4,2
391051,4,3,2
391052,3,2,2
391053,0,0,3
391054,0,0,3
391055,4,2,1
391056,2,2,3
391057,2,1,1
391058,0,0,3
391059,6,3,1
391060,1,1,2
391061,1,1,2
391062,1,1,2
391063,1,1,3
391064,0,0,3
391065,2,2,3
391066,1,1,2
391067,3,2,2
391068,6,3,2
391069,9,7,1
391070,3,2,2
391071,2,1,1
391072,3,2,1
391073,0,0,3
391074,1,1,3
391075,5,3,1
391076,3,1,1
391077,5,3,1
391078,2,2,2
391079,2,2,2
391080,1,1,2
391081,7,6,2
391082,0,0,3
391083,4,3,2
391084,6,6,3
391085,5,5,2
391086,4,3,2
391087,0,0,3
391088,2,2,3
391089,0,0,3
391090,7,5,2
391091,2,1,2
391092,6,4,1
391093,0,0,3
391094,4,2,1
391095,4,2,1
391096,6,4,2
391097,2,2,3
391098,4,4,3
391099,4,3,2
391100,7,5,1
391101,2,2,3
391102,3,1,1
391103,2,1,2
391104,1,1,2
391105,9,5,2
391106,4,3,2
391107,3,2,2
391108,5,3,1
391109,3,2,2
391110,3,2,1
391111,1,1,2
391112,2,2,2
391113,10,6,1
391114,2,2,2
391115,3,3,2
391116,5,3,2
391117,0,0,3
391118,5,2,1
391119,7,5,2
391120,2,2,2
391121,1,1,2
391122,5,2,1
391123,4,2,2
391124,5,4,1
391125,3,2,1
391126,5,5,3
391127,7,5,2
391128,0,0,3
391129,4,2,1
391130,3,2,2
391131,4,2,1
391132,1,1,3
391133,7,4,2
391134,2,2,2
391135,6,5,2
391136,9,8,2
391137,1,1,2
391138,3,2,2
391139,2,1,2
391140,2,1,1
391141,3,2,2
391142,3,3,2
391143,5,3,2
391144,0,0,3
391145,2,1,1
391146,1,1,2
391147,9,5,2
391148,0,0,3
391149,1,1,3
391150,4,3,2
391151,0,0,3
391152,2,1,2
391153,7,6,1
391154,0,0,3
391155,0,0,3
391156,1,1,2
391157,6,6,2
391158,1,1,2
391159,3,3,3
391160,5,4,2
391161,5,3,2
391162,3,2,1
391163,6,3,1
391164,5,5,2
391165,2,2,2
391166,3,2,1
391167,0,0,3
391168,0,0,3
391169,4,2,2
391170,5,5,2
391171,4,2,1
391172,2,1,2
391173,5,4,2
391174,5,3,1
391175,3,3,3
391176,1,1,2
391177,7,7,3
391178,2,1,1
391179,2,1,1
391180,5,3,1
391181,0,0,3
391182,4,4,2
391183,1,1,2
391184,1,1,2
391185,0,0,3
391186,0,0,3
391187,0,0,3
391188,5,3,1
391189,1,1,2
391190,3,2,2
391191,2,1,2
391192,3,3,2
391193,2,2,2
391194,7,4,2
391195,0,0,3
391196,4,4,2
391197,3,2,2
391198,3,2,1
391199,0,0,3
391200,5,4,2
391201,1,1,3
391202,1,1,2
391203,0,0,3
391204,2,2,2
391205,1,1,2
391206,3,1,1
391207,3,2,1
391208,2,2,2
391209,2,1,2
391210,2,1,2
391211,2,1,2
391212,6,5,1
391213,3,3,2
391214,1,1,3
391215,4,2,1
391216,3,1,1
391217,1,1,3
391218,0,0,3
391219,1,1,3
391220,2,2,2
391221,2,1,1
391222,4,3,2
391223,2,2,3
391224,4,3,1
391225,1,1,2
391226,2,2,3
391227,6,3,1
391228,7,7,2
391229,0,0,3
391230,5,3,1
391231,2,2,2
391232,9,5,1
391233,1,1,3
391234,1,1,3
391235,3,2,1
391236,0,0,3
391237,2,1,1
391238,0,0,3
391239,1,1,3
391240,0,0,3
391241,4,4,3
391242,1,1,3
391243,3,3,3
391244,0,0,3
391245,7,5,1
391246,1,1,3
391247,1,1,3
391248,5,4,1
391249,4,3,2
391250,0,0,3
391251,3,3,2
391252,1,1,2
391253,2,1,1
391254,1,1,2
391255,3,1,1
391256,4,3,2
391257,3,2,1
391258,1,1,2
391259,1,1,2
391260,2,1,2
391261,2,1,2
391262,4,3,2
391263,10,5,1
391264,1,1,2
391265,1,1,3
391266,7,4,2
391267,0,0,3
391268,0,0,3
391269,7,6,1
391270,8,5,1
391271,3,2,2
391272,5,2,1
391273,0,0,3
391274,2,1,1
391275,2,1,1
391276,1,1,2
391277,5,3,2
391278,2,1,1
391279,1,1,2
391280,1,1,3
391281,1,1,3
391282,1,1,2
391283,8,3,1
391284,1,1,2
391285,1,1,3
391286,2,2,2
391287,3,3,2
391288,0,0,3
391289,2,2,2
391290,6,4,2
391291,5,3,1
391292,2,2,2
391293,1,1,2
391294,1,1,2
391295,2,1,1
391296,5,5,2
391297,1,1,3
391298,1,1,3
391299,3,2,1
391300,3,2,2
391301,0,0,3
391302,2,1,2
391303,6,3,1
391304,4,4,2
391305,6,3,1
391306,0,0,3
391307,2,1,2
391308,2,2,2
391309,3,3,2
391310,3,3,2
391311,1,1,3
391312,1,1,3
391313,1,1,2
391314,0,0,3
391315,3,3,2
391316,1,1,3
391317,2,1,2
391318,8,7,1
391319,0,0,3
391320,3,3,2
391321,1,1,2
391322,1,1,3
391323,2,1,2
391324,10,4,1
391325,0,0,3
391326,4,3,2
391327,3,2,1
391328,0,0,3
391329,1,1,2
391330,1,1,3
391331,5,3,1
391332,2,2,3
391333,4,3,1
391334,3,2,2
391335,3,2,2
391336,0,0,3
391337,2,1,2
391338,4,3,2
391339,2,1,2
391340,6,5,2
391341,7,4,1
391342,2,2,2
391343,1,1,2
391344,4,2,1
391345,2,1,2
391346,6,3,1
391347,3,2,1
391348,4,4,3
391349,5,2,1
391350,1,1,2
391351,2,2,2
391352,4,3,2
391353,3,2,1
391354,5,4,2
391355,2,1,2
391356,3,2,1
391357,1,1,3
391358,0,0,3
391359,8,6,2
391360,4,3,2
391361,4,2,1
391362,3,2,2
391363,3,2,2
391364,3,3,2
391365,3,3,2
391366,7,4,1
391367,4,4,2
391368,8,6,1
391369,4,2,1
391370,8,3,1
391371,4,3,2
391372,2,2,2
391373,9,8,2
391374,3,2,2
391375,1,1,3
391376,0,0,3
391377,3,3,3
391378,2,2,2
391379,2,1,1
391380,4,3,2
391381,0,0,3
391382,0,0,3
391383,2,2,2
391384,2,1,1
391385,9,5,1
391386,7,6,2
391387,2,2,2
391388,1,1,2
391389,0,0,3
391390,1,1,2
391391,5,2,1
391392,1,1,2
391393,6,3,1
391394,2,1,1
391395,5,4,2
391396,1,1,2
391397,0,0,3
391398,3,2,1
391399,5,4,2
391400,5,4,2
391401,3,1,1
391402,0,0,3
391403,1,1,2
391404,1,1,3
391405,5,4,2
391406,0,0,3
391407,5,3,2
391408,2,2,2
391409,3,3,2
391410,12,6,1
391411,0,0,3
391412,1,1,2
391413,5,5,2
391414,3,3,2
391415,7,4,1
391416,4,2,1
391417,2,2,2
391418,4,3,2
391419,2,2,2
391420,1,1,2
391421,3,2,2
391422,7,3,1
391423,6,5,1
391424,4,3,2
391425,4,3,1
391426,5,3,2
391427,1,1,2
391428,2,1,1
391429,8,8,2
391430,0,0,3
391431,1,1,2
391432,2,1,1
391433,3,2,2
391434,4,3,1
