index,tails,LargestTailStreak,LargestHeadStreak
635629,0,0,3
635630,0,0,3
635631,1,1,2
635632,2,1,1
635633,1,1,2
635634,1,1,2
635635,2,2,2
635636,3,2,1
635637,0,0,3
635638,2,2,2
635639,2,1,2
635640,0,0,3
635641,0,0,3
635642,2,2,3
635643,2,2,2
635644,2,2,2
635645,3,2,2
635646,2,1,2
635647,3,3,2
635648,3,2,2
635649,1,1,2
635650,0,0,3
635651,0,0,3
635652,5,4,1
635653,0,0,3
635654,2,1,2
635655,6,3,1
635656,3,2,2
635657,2,2,3
635658,6,5,2
635659,2,1,1
635660,5,2,1
635661,6,3,2
635662,4,2,1
635663,2,2,2
635664,2,1,2
635665,3,3,2
635666,2,1,2
635667,1,1,2
635668,1,1,2
635669,2,2,3
635670,0,0,3
635671,1,1,2
635672,2,1,1
635673,7,5,1
635674,2,1,2
635675,4,4,2
635676,3,2,2
635677,6,4,1
635678,1,1,2
635679,6,4,2
635680,3,2,2
635681,3,3,2
635682,2,2,3
635683,4,3,2
635684,4,3,2
635685,1,1,2
635686,3,3,3
635687,4,4,3
635688,4,3,1
635689,3,3,3
635690,2,2,2
635691,2,2,2
635692,11,6,2
635693,4,3,2
635694,3,2,2
635695,5,3,2
635696,1,1,2
635697,3,3,2
635698,4,4,2
635699,0,0,3
635700,1,1,2
635701,2,1,2
635702,6,5,2
635703,1,1,2
635704,2,2,3
635705,3,3,3
635706,0,0,3
635707,2,1,1
635708,3,3,3
635709,3,3,2
635710,2,1,2
635711,6,3,1
635712,1,1,2
635713,1,1,2
635714,4,2,1
635715,7,4,2
635716,2,2,2
635717,0,0,3
635718,2,2,2
635719,8,4,1
635720,0,0,3
635721,0,0,3
635722,3,2,2
635723,5,3,2
635724,4,2,1
635725,3,2,2
635726,3,2,2
635727,3,2,2
635728,1,1,2
635729,1,1,2
635730,2,1,2
635731,0,0,3
635732,8,4,1
635733,5,2,1
635734,3,2,2
635735,1,1,2
635736,5,3,2
635737,0,0,3
635738,3,2,1
635739,1,1,2
635740,0,0,3
635741,2,1,2
635742,3,2,1
635743,4,3,2
635744,4,2,2
635745,6,5,2
635746,0,0,3
635747,0,0,3
635748,4,3,2
635749,3,2,1
635750,3,3,2
635751,2,2,3
635752,3,2,2
635753,4,3,1
635754,2,1,2
635755,5,2,1
635756,0,0,3
635757,1,1,2
635758,3,2,2
635759,7,3,1
635760,2,1,1
635761,3,2,2
635762,3,2,1
635763,2,2,2
635764,5,5,3
635765,5,3,2
635766,0,0,3
635767,3,2,1
635768,0,0,3
635769,0,0,3
635770,1,1,2
635771,3,2,2
635772,0,0,3
635773,4,2,1
635774,0,0,3
635775,3,2,2
635776,5,3,2
635777,1,1,2
635778,0,0,3
635779,1,1,2
635780,4,3,1
635781,4,2,2
635782,1,1,3
635783,2,2,3
635784,2,1,1
635785,6,3,2
635786,1,1,3
635787,3,3,2
635788,3,2,1
635789,1,1,2
635790,2,1,2
635791,9,7,2
635792,1,1,2
635793,3,2,2
635794,1,1,2
635795,4,3,1
635796,1,1,2
635797,0,0,3
635798,6,3,2
635799,0,0,3
635800,6,4,1
635801,5,5,3
635802,1,1,2
635803,3,2,2
635804,2,1,2
635805,1,1,2
635806,1,1,3
635807,4,3,2
635808,3,2,2
635809,1,1,2
635810,2,1,2
635811,2,2,2
635812,1,1,3
635813,6,4,1
635814,2,1,1
635815,0,0,3
635816,5,3,1
635817,2,1,2
635818,2,2,3
635819,1,1,2
635820,2,1,2
635821,1,1,2
635822,4,2,2
635823,3,2,2
635824,1,1,2
635825,2,2,2
635826,3,2,2
635827,3,3,2
635828,0,0,3
635829,1,1,2
635830,2,2,3
635831,3,2,1
635832,4,3,1
635833,2,2,2
635834,5,3,1
635835,5,5,2
635836,3,1,1
635837,4,3,2
635838,2,1,2
635839,4,2,2
635840,3,2,2
635841,3,2,1
635842,3,2,1
635843,1,1,2
635844,5,3,1
635845,1,1,2
635846,1,1,2
635847,1,1,3
635848,6,4,1
635849,2,1,2
635850,2,1,2
635851,4,4,2
635852,1,1,2
635853,0,0,3
635854,2,2,2
635855,2,2,2
635856,1,1,3
635857,2,1,1
635858,6,5,2
635859,2,1,2
635860,3,2,2
635861,0,0,3
635862,2,2,3
635863,0,0,3
635864,2,1,1
635865,0,0,3
635866,3,3,2
635867,5,3,1
635868,4,3,2
635869,4,3,2
635870,1,1,3
635871,3,2,2
635872,5,3,2
635873,7,3,1
635874,1,1,2
635875,3,2,2
635876,1,1,3
635877,1,1,2
635878,5,5,2
635879,2,2,2
635880,1,1,2
635881,1,1,3
635882,2,1,2
635883,0,0,3
635884,0,0,3
635885,1,1,2
635886,10,5,1
635887,3,1,1
635888,0,0,3
635889,3,2,2
635890,2,2,2
635891,4,2,2
635892,2,1,1
635893,1,1,3
635894,4,3,1
635895,0,0,3
635896,4,2,1
635897,3,1,1
635898,2,1,2
635899,3,3,3
635900,2,2,2
635901,8,5,1
635902,2,2,2
635903,2,2,2
635904,5,2,1
635905,2,2,2
635906,3,2,2
635907,0,0,3
635908,1,1,2
635909,3,2,2
635910,3,3,3
635911,1,1,2
635912,5,3,1
635913,0,0,3
635914,7,4,2
635915,1,1,2
635916,2,2,2
635917,4,2,1
635918,2,1,2
635919,3,3,3
635920,1,1,2
635921,2,1,2
635922,3,2,1
635923,7,6,2
635924,3,1,1
635925,2,1,2
635926,5,3,1
635927,6,5,1
635928,0,0,3
635929,1,1,3
635930,3,2,2
635931,2,1,2
635932,6,4,2
635933,1,1,3
635934,0,0,3
635935,2,2,2
635936,1,1,3
635937,4,3,2
635938,2,2,2
635939,2,2,3
635940,4,4,2
635941,3,2,2
635942,9,7,2
635943,2,1,2
635944,2,1,2
635945,3,2,1
635946,1,1,2
635947,6,4,1
635948,2,2,2
635949,0,0,3
635950,5,5,2
635951,4,2,1
635952,5,4,2
635953,4,2,1
635954,2,1,1
635955,2,1,2
635956,0,0,3
635957,4,3,1
635958,0,0,3
635959,2,1,2
635960,0,0,3
635961,2,2,3
635962,7,4,1
635963,2,2,2
635964,1,1,2
635965,2,2,3
635966,3,3,3
635967,2,1,1
635968,3,1,1
635969,0,0,3
635970,2,1,2
635971,6,4,1
635972,6,3,1
635973,2,1,1
635974,10,7,1
635975,3,2,2
635976,1,1,2
635977,3,2,2
635978,2,1,2
635979,5,3,1
635980,2,1,2
635981,4,3,1
635982,2,2,3
635983,3,2,1
635984,4,2,2
635985,3,2,2
635986,7,5,2
635987,3,2,2
635988,0,0,3
635989,2,2,2
635990,5,3,2
635991,2,2,3
635992,0,0,3
635993,3,3,2
635994,3,1,1
635995,1,1,3
635996,5,4,2
635997,1,1,3
635998,1,1,2
635999,2,2,2
636000,3,3,2
636001,3,3,2
636002,4,3,2
636003,2,1,2
636004,4,4,2
636005,1,1,3
636006,2,2,3
636007,3,3,2
636008,8,5,1
636009,4,2,2
636010,5,4,2
636011,4,2,1
636012,4,4,3
636013,6,3,1
636014,4,4,2
636015,0,0,3
636016,1,1,2
636017,6,4,1
636018,0,0,3
636019,0,0,3
636020,1,1,2
636021,2,2,2
636022,7,4,1
636023,1,1,2
636024,5,4,1
636025,1,1,2
636026,0,0,3
636027,4,3,2
636028,1,1,2
636029,0,0,3
636030,2,2,3
636031,2,2,3
636032,6,4,1
636033,5,4,2
636034,1,1,2
636035,4,3,2
636036,2,1,2
636037,2,2,2
636038,2,1,2
636039,1,1,3
636040,2,2,3
636041,5,3,1
636042,8,4,2
636043,2,2,2
636044,2,1,2
636045,10,6,2
636046,4,3,2
636047,5,3,2
636048,0,0,3
636049,0,0,3
636050,2,1,1
636051,5,5,3
636052,1,1,3
636053,7,6,2
636054,6,3,1
636055,5,3,1
636056,1,1,3
636057,2,2,2
636058,0,0,3
636059,6,3,1
636060,2,1,2
636061,0,0,3
636062,0,0,3
636063,1,1,2
636064,1,1,2
636065,3,3,3
636066,2,1,2
636067,6,4,2
636068,2,1,2
636069,2,2,2
636070,2,2,2
636071,5,4,2
636072,1,1,2
636073,6,6,3
636074,5,4,1
636075,7,5,2
636076,2,2,3
636077,2,1,1
636078,4,3,2
636079,4,3,2
636080,5,3,1
636081,3,2,2
636082,3,1,1
636083,0,0,3
636084,1,1,2
636085,2,1,2
636086,0,0,3
636087,3,3,2
636088,1,1,2
636089,2,1,1
636090,1,1,2
636091,1,1,2
636092,1,1,3
636093,0,0,3
636094,1,1,3
636095,4,3,1
636096,1,1,2
636097,3,2,2
636098,4,3,1
636099,3,2,1
636100,5,3,1
636101,3,3,3
636102,5,3,2
636103,1,1,3
636104,3,2,2
636105,6,6,2
636106,5,4,2
636107,2,1,1
636108,4,4,2
636109,6,3,1
636110,3,3,2
636111,0,0,3
636112,3,3,2
636113,11,7,1
636114,4,2,1
636115,1,1,3
636116,0,0,3
636117,5,2,1
636118,8,4,2
636119,3,2,2
636120,3,2,2
636121,3,2,2
636122,2,1,1
636123,4,4,2
636124,1,1,2
636125,4,2,2
636126,4,2,2
636127,5,3,2
636128,2,1,2
636129,8,4,1
636130,0,0,3
636131,2,2,2
636132,1,1,2
636133,2,1,2
636134,0,0,3
636135,1,1,3
636136,3,2,2
636137,0,0,3
636138,3,3,2
636139,1,1,2
636140,0,0,3
636141,4,2,1
636142,4,2,1
636143,0,0,3
636144,0,0,3
636145,2,1,1
636146,1,1,2
636147,0,0,3
636148,2,2,2
636149,3,2,2
636150,3,3,2
636151,2,1,2
636152,8,3,1
636153,4,4,2
636154,1,1,2
636155,1,1,3
636156,0,0,3
636157,2,2,2
636158,0,0,3
636159,1,1,3
636160,1,1,3
636161,8,5,2
636162,1,1,2
636163,2,2,3
636164,3,2,1
636165,1,1,2
636166,2,2,3
636167,3,3,3
636168,0,0,3
636169,3,2,2
636170,5,3,1
636171,3,2,2
636172,4,2,1
636173,1,1,3
636174,3,2,1
636175,0,0,3
636176,2,2,2
636177,0,0,3
636178,0,0,3
636179,0,0,3
636180,0,0,3
636181,1,1,2
636182,4,2,2
636183,0,0,3
636184,2,2,2
636185,7,4,1
636186,3,2,2
636187,1,1,2
636188,5,5,3
636189,2,1,2
636190,1,1,3
636191,5,4,1
636192,5,3,2
636193,7,3,1
636194,0,0,3
636195,5,3,1
636196,4,2,2
636197,1,1,3
636198,1,1,2
636199,5,3,2
636200,6,3,1
636201,1,1,2
636202,2,2,3
636203,2,1,1
636204,8,6,1
636205,2,1,1
636206,0,0,3
636207,1,1,2
636208,2,1,1
636209,4,3,1
636210,2,1,2
636211,4,3,1
636212,1,1,2
636213,2,2,2
636214,2,1,2
636215,0,0,3
636216,3,2,2
636217,4,4,2
636218,4,3,2
636219,1,1,2
636220,0,0,3
636221,7,4,2
636222,4,2,2
636223,1,1,3
636224,4,4,2
636225,2,2,3
636226,1,1,2
636227,0,0,3
636228,1,1,3
636229,4,2,1
636230,1,1,2
636231,1,1,3
636232,3,3,2
636233,0,0,3
636234,5,5,2
636235,1,1,3
636236,1,1,2
636237,3,2,2
636238,3,2,2
636239,6,4,2
636240,3,2,2
636241,5,3,2
636242,8,5,2
636243,4,2,1
636244,4,3,2
636245,1,1,2
636246,4,3,2
636247,8,4,1
636248,6,3,1
636249,2,1,1
636250,4,4,2
636251,2,2,2
636252,1,1,3
636253,7,7,2
636254,2,2,2
636255,2,2,3
636256,1,1,2
636257,5,2,1
636258,1,1,2
636259,4,4,2
636260,3,2,2
636261,2,2,3
636262,0,0,3
636263,6,3,2
636264,4,3,2
636265,1,1,3
636266,4,3,2
636267,3,2,2
636268,4,2,2
636269,3,2,2
636270,3,2,2
636271,3,2,2
636272,5,3,1
636273,0,0,3
636274,5,2,1
636275,2,2,3
636276,4,3,2
636277,1,1,2
636278,1,1,2
636279,2,1,2
636280,4,2,1
636281,6,3,2
636282,3,3,2
636283,1,1,2
636284,1,1,2
636285,5,5,2
636286,7,4,1
636287,0,0,3
636288,2,1,1
636289,0,0,3
636290,1,1,3
636291,1,1,2
636292,0,0,3
636293,2,2,3
636294,7,6,1
636295,2,1,2
636296,0,0,3
636297,4,2,1
636298,3,1,1
636299,2,1,2
636300,0,0,3
636301,5,2,1
636302,1,1,2
636303,0,0,3
636304,3,2,2
636305,4,4,3
636306,3,3,3
636307,2,1,2
636308,7,5,2
636309,1,1,3
636310,5,2,1
636311,3,2,2
636312,5,3,1
636313,2,2,2
636314,8,5,2
636315,6,5,1
636316,1,1,2
636317,3,3,2
636318,3,2,2
636319,5,5,2
636320,5,4,2
636321,3,1,1
636322,6,4,1
636323,5,3,2
636324,5,4,1
636325,2,1,1
636326,5,3,1
636327,2,1,2
636328,3,3,3
636329,13,5,1
636330,8,4,1
636331,2,2,2
636332,2,2,2
636333,4,4,2
636334,3,1,1
636335,3,2,2
636336,0,0,3
636337,2,1,2
636338,5,2,1
636339,1,1,3
636340,3,2,2
636341,0,0,3
636342,3,2,2
636343,0,0,3
636344,3,2,2
636345,3,2,2
636346,3,2,1
636347,4,3,1
636348,2,1,2
636349,3,3,2
636350,0,0,3
636351,4,2,1
636352,2,1,2
636353,1,1,2
636354,2,1,2
636355,3,2,1
636356,4,2,2
636357,1,1,3
636358,1,1,2
636359,4,2,1
636360,3,2,1
636361,4,3,2
636362,2,1,1
636363,5,3,1
636364,2,2,2
636365,7,6,2
636366,6,5,1
636367,5,3,1
636368,1,1,2
636369,2,2,2
636370,2,1,1
636371,2,2,2
636372,1,1,2
636373,2,1,2
636374,5,4,2
636375,7,6,2
636376,0,0,3
636377,1,1,3
636378,3,3,2
636379,0,0,3
636380,3,2,2
636381,0,0,3
636382,2,1,2
636383,1,1,2
636384,1,1,3
636385,4,3,2
636386,2,2,3
636387,6,3,1
636388,2,1,2
636389,2,2,2
636390,1,1,2
636391,7,4,1
636392,3,2,2
636393,6,4,2
636394,8,6,1
636395,2,2,2
636396,3,1,1
636397,1,1,2
636398,8,4,1
636399,1,1,2
636400,2,1,1
636401,0,0,3
636402,2,2,3
636403,0,0,3
636404,1,1,2
636405,2,2,2
636406,2,1,2
636407,6,3,1
636408,2,2,2
636409,4,3,2
636410,1,1,2
636411,0,0,3
636412,1,1,2
636413,6,4,2
636414,0,0,3
636415,4,3,1
636416,3,1,1
636417,0,0,3
636418,2,2,2
636419,1,1,3
636420,0,0,3
636421,1,1,2
636422,1,1,3
636423,2,2,3
636424,0,0,3
636425,5,2,1
636426,2,1,2
636427,1,1,2
636428,3,3,2
636429,0,0,3
636430,1,1,2
636431,2,2,2
636432,3,3,2
636433,0,0,3
636434,3,2,2
636435,8,5,1
636436,1,1,2
636437,5,5,2
636438,6,3,1
636439,8,4,1
636440,1,1,3
636441,5,4,2
636442,2,1,1
636443,7,5,2
636444,3,2,2
636445,1,1,3
636446,1,1,2
636447,7,6,1
636448,3,2,1
636449,4,2,2
636450,2,2,2
636451,5,4,2
636452,1,1,3
636453,3,1,1
636454,7,3,1
636455,3,3,3
636456,1,1,2
636457,2,2,3
636458,3,1,1
636459,1,1,2
636460,2,2,2
636461,6,6,3
636462,6,5,1
636463,8,4,1
636464,0,0,3
636465,2,1,1
636466,6,3,1
636467,1,1,2
636468,2,1,2
636469,1,1,2
636470,2,2,3
636471,4,2,1
636472,1,1,2
636473,2,2,2
636474,3,3,2
636475,1,1,3
636476,6,3,2
636477,1,1,2
636478,5,4,2
636479,5,4,2
636480,4,2,1
636481,5,3,1
636482,5,3,1
636483,5,3,2
636484,3,1,1
636485,5,2,1
636486,2,1,2
636487,1,1,3
636488,1,1,2
636489,2,1,1
636490,1,1,2
636491,1,1,2
636492,3,3,3
636493,7,6,2
636494,4,2,2
636495,2,1,2
636496,10,6,1
636497,2,2,2
636498,4,4,2
636499,1,1,2
636500,3,3,3
636501,2,2,2
636502,5,4,2
636503,3,3,2
636504,3,3,3
636505,3,2,1
636506,0,0,3
636507,4,3,2
636508,0,0,3
636509,5,4,2
636510,2,2,2
636511,2,2,2
636512,2,2,2
636513,2,1,2
636514,2,1,2
636515,2,1,2
636516,1,1,3
636517,5,3,2
636518,4,3,2
636519,3,2,2
636520,2,1,1
636521,2,2,2
636522,4,2,2
636523,3,2,2
636524,2,1,1
636525,6,6,3
636526,1,1,2
636527,0,0,3
636528,5,4,1
636529,0,0,3
636530,1,1,2
636531,2,2,3
636532,5,2,1
636533,4,3,2
636534,1,1,2
636535,5,3,2
636536,5,3,2
636537,1,1,3
636538,4,2,1
636539,1,1,3
636540,3,2,2
636541,2,1,2
636542,3,3,2
636543,2,2,3
636544,4,3,2
636545,2,2,2
636546,8,5,2
636547,3,2,1
636548,6,5,2
636549,0,0,3
636550,6,4,1
636551,1,1,2
636552,3,2,2
636553,3,2,2
636554,4,2,1
636555,0,0,3
636556,1,1,3
636557,4,2,2
636558,2,1,1
636559,2,2,2
636560,0,0,3
636561,4,2,2
636562,2,2,2
636563,0,0,3
636564,3,2,1
636565,6,5,2
636566,8,5,1
636567,1,1,2
636568,0,0,3
636569,1,1,2
636570,7,3,1
636571,2,2,2
636572,0,0,3
636573,3,3,2
636574,2,1,2
636575,5,3,1
636576,1,1,2
636577,3,2,2
636578,2,1,1
636579,3,2,2
636580,7,3,1
636581,5,2,1
636582,2,2,2
636583,1,1,3
636584,2,1,2
636585,3,2,2
636586,3,2,2
636587,0,0,3
636588,1,1,3
636589,1,1,2
636590,2,2,3
636591,3,2,2
636592,6,3,1
636593,2,1,1
636594,3,3,3
636595,2,1,1
636596,2,1,1
636597,6,4,2
636598,0,0,3
636599,4,3,2
636600,4,3,2
636601,2,1,2
636602,1,1,3
636603,2,1,1
636604,1,1,3
636605,2,2,2
636606,3,3,2
636607,1,1,3
636608,5,3,2
636609,6,4,1
636610,4,3,2
636611,0,0,3
636612,4,3,1
636613,1,1,2
636614,0,0,3
636615,5,5,2
636616,1,1,3
636617,0,0,3
636618,2,2,2
636619,2,1,1
636620,2,2,2
636621,1,1,2
636622,0,0,3
636623,3,3,2
636624,4,2,1
636625,2,1,2
636626,1,1,2
636627,2,1,2
636628,4,2,2
636629,3,2,1
636630,5,3,1
636631,4,4,2
636632,4,2,2
636633,1,1,2
636634,2,2,2
636635,3,3,2
636636,3,2,2
636637,3,2,1
636638,2,1,1
636639,4,3,2
636640,0,0,3
636641,1,1,2
636642,7,4,2
636643,2,2,2
636644,0,0,3
636645,2,1,2
636646,3,2,2
636647,6,3,1
636648,4,2,1
636649,0,0,3
636650,0,0,3
636651,0,0,3
636652,3,2,2
636653,1,1,3
636654,1,1,3
636655,1,1,2
636656,2,1,2
636657,4,2,2
636658,3,2,2
636659,4,3,2
636660,1,1,2
636661,0,0,3
636662,4,2,1
636663,3,2,2
636664,3,1,1
636665,2,2,2
636666,1,1,3
636667,4,2,1
636668,1,1,2
636669,2,1,2
636670,4,3,2
636671,2,1,1
636672,7,4,2
636673,4,2,2
636674,4,3,1
636675,2,2,3
636676,1,1,2
636677,0,0,3
636678,2,1,2
636679,2,1,2
636680,4,2,1
636681,3,2,2
636682,2,1,2
636683,4,4,2
636684,1,1,3
636685,2,2,3
636686,0,0,3
636687,2,2,2
636688,0,0,3
636689,0,0,3
636690,0,0,3
636691,2,1,1
636692,5,4,2
636693,2,2,2
636694,8,4,2
636695,1,1,2
636696,1,1,2
636697,3,2,2
636698,1,1,2
636699,3,2,2
636700,6,3,1
636701,10,9,2
636702,1,1,2
636703,0,0,3
636704,1,1,2
636705,2,1,2
636706,3,3,3
636707,0,0,3
636708,4,3,2
636709,5,3,2
636710,8,4,1
636711,5,4,2
636712,0,0,3
636713,1,1,2
636714,4,2,2
636715,4,2,1
636716,2,1,2
636717,2,2,2
636718,5,3,1
636719,1,1,2
636720,1,1,3
636721,5,5,2
636722,1,1,3
636723,5,3,2
636724,2,1,1
636725,2,1,2
636726,2,2,2
636727,2,2,2
636728,4,4,2
636729,4,2,2
636730,1,1,3
636731,2,2,2
636732,2,1,1
636733,3,2,2
636734,2,1,2
636735,2,1,2
636736,0,0,3
636737,0,0,3
636738,1,1,3
636739,3,3,3
636740,2,2,2
636741,4,4,2
636742,6,3,1
636743,4,3,2
636744,1,1,2
636745,2,2,2
636746,0,0,3
636747,4,2,2
636748,4,3,1
636749,4,3,2
636750,0,0,3
636751,1,1,3
636752,0,0,3
636753,3,2,1
636754,1,1,2
636755,2,2,3
636756,4,2,1
636757,0,0,3
636758,2,1,2
636759,10,7,1
636760,2,1,1
636761,2,2,3
636762,0,0,3
636763,2,1,2
636764,1,1,2
636765,2,2,2
636766,2,2,2
636767,3,2,2
636768,2,2,2
636769,3,2,2
636770,2,2,2
636771,6,3,1
636772,5,4,1
636773,7,5,2
636774,0,0,3
636775,3,2,1
636776,6,4,1
636777,1,1,2
636778,7,4,2
636779,3,2,2
636780,3,3,2
636781,4,2,2
636782,7,3,1
636783,5,2,1
636784,1,1,3
636785,2,1,1
636786,0,0,3
636787,4,2,1
636788,3,2,2
636789,5,4,2
636790,1,1,2
636791,3,2,1
636792,1,1,2
636793,2,2,2
636794,0,0,3
636795,0,0,3
636796,2,1,2
636797,1,1,2
636798,4,3,2
636799,6,5,1
636800,4,4,3
636801,0,0,3
636802,7,3,1
636803,3,2,2
636804,3,3,2
636805,1,1,3
636806,1,1,2
636807,4,2,1
636808,0,0,3
636809,0,0,3
636810,5,3,1
636811,2,1,2
636812,2,2,2
636813,1,1,3
636814,2,1,1
636815,1,1,2
636816,0,0,3
636817,3,3,2
636818,1,1,2
636819,1,1,2
636820,3,2,2
636821,1,1,3
636822,4,4,2
636823,3,2,2
636824,6,5,2
636825,6,4,1
636826,1,1,2
636827,2,1,1
636828,1,1,2
636829,2,1,2
636830,6,4,1
636831,1,1,3
636832,3,1,1
636833,2,2,2
636834,4,3,2
636835,5,3,2
636836,3,2,1
636837,4,2,1
636838,1,1,2
636839,3,2,2
636840,6,3,1
636841,0,0,3
636842,1,1,2
636843,2,2,2
636844,5,4,2
636845,3,1,1
636846,2,1,2
636847,7,5,1
636848,3,2,1
636849,5,3,1
636850,2,2,2
636851,2,2,2
636852,5,3,1
636853,1,1,3
636854,5,5,2
636855,5,3,2
636856,1,1,2
636857,1,1,2
636858,3,2,2
636859,2,1,1
636860,2,1,1
636861,2,2,2
636862,5,4,1
636863,2,2,2
636864,6,4,2
636865,4,3,1
636866,3,2,2
636867,1,1,3
636868,3,2,2
636869,2,2,2
636870,3,3,2
636871,4,2,1
636872,1,1,2
636873,1,1,2
636874,1,1,3
636875,0,0,3
636876,2,1,1
636877,6,5,2
636878,1,1,3
636879,1,1,3
636880,3,2,2
636881,4,2,2
636882,3,3,2
636883,0,0,3
636884,5,3,2
636885,1,1,2
636886,1,1,3
636887,3,2,2
636888,1,1,3
636889,3,2,1
636890,1,1,2
636891,2,1,1
636892,5,3,1
636893,7,6,1
636894,0,0,3
636895,8,5,1
636896,1,1,2
636897,0,0,3
636898,1,1,3
636899,5,3,1
636900,1,1,2
636901,1,1,2
636902,2,2,2
636903,2,1,2
636904,4,2,1
636905,1,1,2
636906,1,1,2
636907,1,1,2
636908,0,0,3
636909,7,6,1
636910,2,2,2
636911,2,2,3
636912,1,1,2
636913,3,2,2
636914,5,3,1
636915,4,4,2
636916,1,1,3
636917,2,1,2
636918,2,1,2
636919,1,1,2
636920,6,3,1
636921,2,1,2
636922,0,0,3
636923,6,4,2
636924,4,3,2
636925,0,0,3
636926,0,0,3
636927,5,3,2
636928,3,3,2
636929,3,2,2
636930,0,0,3
636931,3,2,1
636932,2,1,1
636933,1,1,2
636934,3,1,1
636935,4,2,1
636936,3,3,2
636937,6,4,2
636938,1,1,2
636939,0,0,3
636940,7,5,1
636941,3,2,2
636942,2,1,1
636943,2,1,2
636944,2,1,2
636945,3,2,2
636946,4,2,2
636947,5,4,2
636948,0,0,3
636949,0,0,3
636950,0,0,3
636951,3,2,2
636952,3,2,2
636953,2,1,2
636954,3,2,2
636955,6,4,2
636956,2,1,2
636957,4,3,2
636958,0,0,3
636959,3,2,1
636960,1,1,2
636961,2,2,2
636962,2,1,2
636963,5,5,3
636964,4,2,2
636965,5,3,1
636966,4,4,2
636967,1,1,2
636968,5,4,2
636969,0,0,3
636970,5,5,2
636971,3,2,1
636972,0,0,3
636973,4,3,1
636974,4,4,3
636975,4,3,2
636976,7,3,1
636977,2,1,2
636978,8,4,1
636979,2,1,1
636980,4,2,1
636981,3,2,2
636982,5,4,2
636983,5,3,1
636984,3,2,2
636985,4,3,2
636986,4,3,2
636987,6,4,1
636988,2,1,2
636989,2,1,2
636990,4,3,1
636991,2,1,1
636992,3,2,2
636993,1,1,2
636994,0,0,3
636995,3,2,2
636996,4,3,1
636997,6,4,2
636998,1,1,2
636999,2,2,3
637000,1,1,3
637001,4,3,2
637002,6,3,1
637003,5,3,2
637004,4,4,3
637005,1,1,2
637006,1,1,2
637007,6,3,1
637008,2,1,1
637009,4,2,2
637010,2,1,2
637011,2,1,2
637012,2,1,2
637013,0,0,3
637014,3,2,1
637015,1,1,2
637016,2,1,2
637017,8,4,1
637018,5,3,1
637019,6,6,2
637020,2,1,2
637021,4,2,1
637022,4,3,2
637023,3,2,2
637024,0,0,3
637025,0,0,3
637026,3,3,3
637027,1,1,3
637028,2,1,2
637029,7,5,1
637030,4,2,1
637031,0,0,3
637032,3,3,2
637033,1,1,3
637034,4,2,1
637035,3,3,3
637036,4,4,2
637037,2,2,3
637038,5,3,1
637039,0,0,3
637040,2,1,2
637041,4,3,1
637042,6,3,1
637043,2,1,2
637044,1,1,3
637045,5,5,2
637046,4,4,2
637047,1,1,2
637048,3,3,2
637049,5,3,2
637050,4,2,1
637051,3,2,2
637052,3,2,1
637053,0,0,3
637054,2,1,1
637055,2,1,2
637056,4,3,1
637057,3,3,3
637058,2,1,2
637059,4,3,2
637060,2,2,2
637061,3,2,2
637062,4,3,1
637063,6,4,1
637064,2,1,2
637065,2,1,1
637066,0,0,3
637067,1,1,2
637068,2,2,2
637069,1,1,2
637070,1,1,2
637071,4,3,1
637072,6,4,2
637073,1,1,2
637074,3,2,1
637075,5,4,1
637076,1,1,2
637077,4,2,1
637078,6,3,1
637079,2,1,2
637080,4,3,2
637081,4,3,1
637082,1,1,2
637083,3,2,2
637084,1,1,3
637085,1,1,3
637086,4,3,2
637087,4,3,1
637088,0,0,3
637089,3,3,3
637090,4,2,1
637091,2,2,3
637092,8,5,1
637093,1,1,2
637094,1,1,2
637095,7,4,1
637096,2,2,2
637097,2,1,2
637098,1,1,2
637099,0,0,3
637100,0,0,3
637101,3,2,1
637102,10,6,1
637103,8,4,1
637104,3,2,1
637105,2,1,2
637106,1,1,2
637107,2,2,2
637108,0,0,3
637109,0,0,3
637110,3,3,3
637111,5,4,1
637112,4,2,2
637113,4,3,2
637114,3,2,1
637115,1,1,2
637116,5,5,3
637117,7,6,1
637118,2,1,1
637119,1,1,3
637120,5,3,2
637121,3,2,1
637122,4,4,3
637123,6,3,1
637124,3,2,1
637125,7,5,1
637126,0,0,3
637127,6,3,1
637128,5,3,2
637129,3,2,2
637130,2,2,2
637131,0,0,3
637132,1,1,2
637133,2,2,2
637134,2,1,2
637135,4,2,1
637136,4,2,2
637137,6,3,1
637138,4,2,1
637139,1,1,2
637140,2,2,2
637141,2,2,3
637142,3,2,1
637143,1,1,2
637144,10,7,1
637145,2,1,2
637146,4,4,3
637147,0,0,3
637148,6,4,1
637149,2,2,3
637150,2,1,2
637151,0,0,3
637152,2,2,2
637153,4,2,2
637154,2,1,2
637155,4,2,1
637156,2,1,2
637157,1,1,2
637158,3,2,2
637159,3,2,2
637160,1,1,2
637161,7,4,1
637162,2,1,2
637163,8,5,1
637164,5,3,1
637165,1,1,2
637166,5,3,2
637167,4,2,1
637168,3,3,3
637169,3,3,2
637170,2,2,2
637171,2,2,3
637172,3,2,1
637173,5,3,1
637174,5,4,2
637175,1,1,3
637176,2,1,2
637177,3,2,2
637178,0,0,3
637179,4,3,2
637180,3,3,2
